#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 11 14 21 00 2 5662.644
2011 03 11 14 22 00 2 5662.662
2011 03 11 14 23 00 2 5662.657
2011 03 11 14 24 00 2 5662.614
2011 03 11 14 25 00 2 5662.597
2011 03 11 14 26 00 2 5662.592
2011 03 11 14 27 00 2 5662.598
2011 03 11 14 28 00 2 5662.618
2011 03 11 14 29 00 2 5662.627
2011 03 11 14 30 00 1 9999.000
2011 03 11 14 30 00 2 5662.632
2011 03 11 14 31 00 2 5662.667
2011 03 11 14 32 00 2 5662.689
2011 03 11 14 33 00 2 5662.683
2011 03 11 14 34 00 2 5662.691
2011 03 11 14 35 00 2 5662.686
2011 03 11 14 36 00 2 5662.671
2011 03 11 14 37 00 2 5662.675
2011 03 11 14 38 00 2 5662.655
2011 03 11 14 39 00 2 5662.629
2011 03 11 14 40 00 2 5662.616
2011 03 11 14 41 00 2 5662.603
2011 03 11 14 42 00 2 5662.615
2011 03 11 14 43 00 2 5662.630
2011 03 11 14 44 00 2 5662.654
2011 03 11 14 45 00 1 9999.000
2011 03 11 14 45 00 2 5662.673
2011 03 11 14 46 00 2 5662.667
2011 03 11 14 47 00 2 5662.663
2011 03 11 14 48 00 2 5662.637
2011 03 11 14 49 00 2 5662.591
2011 03 11 14 50 00 2 5662.581
2011 03 11 14 51 00 2 5662.566
2011 03 11 14 52 00 2 5662.542
2011 03 11 14 53 00 2 5662.540
2011 03 11 14 54 00 2 5662.531
2011 03 11 14 55 00 2 5662.552
2011 03 11 14 56 00 2 5662.583
2011 03 11 14 57 00 2 5662.552
2011 03 11 14 58 00 2 5662.543
2011 03 11 14 59 00 2 5662.583
2011 03 11 15 00 00 1 9999.000
2011 03 11 15 00 00 2 5662.599
2011 03 11 15 01 00 2 5662.558
2011 03 11 15 02 00 2 5662.583
2011 03 11 15 03 00 2 5662.598
2011 03 11 15 04 00 2 5662.598
2011 03 11 15 05 00 2 5662.571
2011 03 11 15 06 00 2 5662.575
2011 03 11 15 07 00 2 5661.540
2011 03 11 15 08 00 2 5662.600
2011 03 11 15 09 00 2 5662.642
2011 03 11 15 10 00 2 5662.661
2011 03 11 15 11 00 2 5662.648
2011 03 11 15 12 00 2 5662.636
2011 03 11 15 13 00 2 5662.607
2011 03 11 15 14 00 2 5662.591
2011 03 11 15 15 00 1 9999.000
2011 03 11 15 15 00 2 5662.612
2011 03 11 15 16 00 2 5662.639
2011 03 11 15 17 00 2 5662.641
2011 03 11 15 18 00 2 5662.648
2011 03 11 15 19 00 2 5662.667
2011 03 11 15 20 00 2 5662.667
2011 03 11 15 21 00 2 5662.670
2011 03 11 15 22 00 2 5662.684
2011 03 11 15 23 00 2 5662.708
2011 03 11 15 24 00 2 5662.717
2011 03 11 15 25 00 2 5662.715
2011 03 11 15 26 00 2 5662.717
2011 03 11 15 27 00 2 5662.703
2011 03 11 15 28 00 2 5662.713
2011 03 11 15 29 00 2 5662.700
2011 03 11 15 30 00 1 9999.000
2011 03 11 15 30 00 2 5662.690
2011 03 11 15 31 00 2 5662.708
2011 03 11 15 32 00 2 5662.690
2011 03 11 15 33 00 2 5662.656
2011 03 11 15 34 00 2 5662.653
2011 03 11 15 35 00 2 5662.655
2011 03 11 15 36 00 2 5662.643
2011 03 11 15 37 00 2 5662.626
2011 03 11 15 38 00 2 5662.621
2011 03 11 15 39 00 2 5662.617
2011 03 11 15 40 00 2 5662.629
2011 03 11 15 41 00 2 5662.643
2011 03 11 15 42 00 2 5662.664
2011 03 11 15 43 00 2 5662.674
2011 03 11 15 44 00 2 5662.646
2011 03 11 15 45 00 1 9999.000
2011 03 11 15 45 00 2 5662.638
2011 03 11 15 46 00 2 5662.636
2011 03 11 15 47 00 2 5662.617
2011 03 11 15 48 00 2 5662.621
2011 03 11 15 49 00 2 5662.631
2011 03 11 15 50 00 2 5662.632
2011 03 11 15 51 00 2 5662.618
2011 03 11 15 52 00 2 5662.598
2011 03 11 15 53 00 2 5662.616
2011 03 11 15 54 00 2 5662.631
2011 03 11 15 55 00 2 5662.647
2011 03 11 15 56 00 2 5662.662
2011 03 11 15 57 00 2 5662.631
2011 03 11 15 58 00 2 5662.607
2011 03 11 15 59 00 2 5662.634
2011 03 11 16 00 00 1 9999.000
2011 03 11 16 00 00 2 5662.645
2011 03 11 16 01 00 2 5662.627
2011 03 11 16 02 00 2 5662.625
2011 03 11 16 03 00 2 5662.646
2011 03 11 16 04 00 2 5662.664
2011 03 11 16 05 00 2 5662.672
2011 03 11 16 06 00 2 5662.678
2011 03 11 16 07 00 2 5662.668
2011 03 11 16 08 00 2 5662.670
2011 03 11 16 09 00 2 5662.665
2011 03 11 16 10 00 2 5662.653
2011 03 11 16 11 00 2 5662.664
2011 03 11 16 12 00 2 5662.651
2011 03 11 16 13 00 2 5662.641
2011 03 11 16 14 00 2 5662.642
2011 03 11 16 15 00 1 9999.000
2011 03 11 16 15 00 2 5662.651
2011 03 11 16 16 00 2 5662.670
2011 03 11 16 17 00 2 5662.699
2011 03 11 16 18 00 2 5662.713
2011 03 11 16 19 00 2 5662.726
2011 03 11 16 20 00 2 5662.739
2011 03 11 16 21 00 2 5662.740
2011 03 11 16 22 00 2 5662.755
2011 03 11 16 23 00 2 5662.763
2011 03 11 16 24 00 2 5662.752
2011 03 11 16 25 00 2 5662.773
2011 03 11 16 26 00 2 5662.804
2011 03 11 16 27 00 2 5662.813
2011 03 11 16 28 00 2 5662.787
2011 03 11 16 29 00 2 5662.755
2011 03 11 16 30 00 1 9999.000
2011 03 11 16 30 00 2 5662.751
2011 03 11 16 31 00 2 5662.743
2011 03 11 16 32 00 2 5662.712
2011 03 11 16 33 00 2 5662.691
2011 03 11 16 34 00 2 5662.688
2011 03 11 16 35 00 2 5662.682
2011 03 11 16 36 00 2 5662.703
2011 03 11 16 37 00 2 5662.704
2011 03 11 16 38 00 2 5662.665
2011 03 11 16 39 00 2 5662.653
2011 03 11 16 40 00 2 5662.661
2011 03 11 16 41 00 2 5662.664
2011 03 11 16 42 00 2 5662.661
2011 03 11 16 43 00 2 5662.669
2011 03 11 16 44 00 2 5662.647
2011 03 11 16 45 00 1 9999.000
2011 03 11 16 45 00 2 5662.621
2011 03 11 16 46 00 2 5662.643
2011 03 11 16 47 00 2 5662.660
2011 03 11 16 48 00 2 5662.666
2011 03 11 16 49 00 2 5662.652
2011 03 11 16 50 00 2 5662.660
2011 03 11 16 51 00 2 5662.681
2011 03 11 16 52 00 2 5662.689
2011 03 11 16 53 00 2 5662.711
2011 03 11 16 54 00 2 5662.728
2011 03 11 16 55 00 2 5662.716
2011 03 11 16 56 00 2 5662.721
2011 03 11 16 57 00 2 5662.758
2011 03 11 16 58 00 2 5662.748
2011 03 11 16 59 00 2 5662.738
2011 03 11 17 00 00 1 9999.000
2011 03 11 17 00 00 2 5662.752
2011 03 11 17 01 00 2 5662.761
2011 03 11 17 02 00 2 5662.754
2011 03 11 17 03 00 2 5662.732
2011 03 11 17 04 00 2 5662.713
2011 03 11 17 05 00 2 5662.691
2011 03 11 17 06 00 2 5662.699
2011 03 11 17 07 00 2 5662.669
2011 03 11 17 08 00 2 5662.715
2011 03 11 17 09 00 2 5662.714
2011 03 11 17 10 00 2 5662.690
2011 03 11 17 11 00 2 5662.682
2011 03 11 17 12 00 2 5662.670
2011 03 11 17 13 00 2 5662.665
2011 03 11 17 14 00 2 5662.672
2011 03 11 17 15 00 1 9999.000
2011 03 11 17 15 00 2 5662.691
2011 03 11 17 16 00 2 5662.698
2011 03 11 17 17 00 2 5662.679
2011 03 11 17 18 00 2 5662.677
2011 03 11 17 19 00 2 5662.700
2011 03 11 17 20 00 2 5662.723
2011 03 11 17 21 00 2 5662.728
2011 03 11 17 22 00 2 5662.728
2011 03 11 17 23 00 2 5662.758
2011 03 11 17 24 00 2 5662.751
2011 03 11 17 25 00 2 5662.742
2011 03 11 17 26 00 2 5662.736
2011 03 11 17 27 00 2 5662.732
2011 03 11 17 28 00 2 5662.735
2011 03 11 17 29 00 2 5662.744
2011 03 11 17 30 00 1 9999.000
2011 03 11 17 30 00 2 5662.736
2011 03 11 17 31 00 2 5662.726
2011 03 11 17 32 00 2 5662.750
2011 03 11 17 33 00 2 5662.769
2011 03 11 17 34 00 2 5662.775
2011 03 11 17 35 00 2 5662.780
2011 03 11 17 36 00 2 5662.764
2011 03 11 17 37 00 2 5662.750
2011 03 11 17 38 00 2 5662.762
2011 03 11 17 39 00 2 5662.770
2011 03 11 17 40 00 2 5662.769
2011 03 11 17 41 00 2 5662.771
2011 03 11 17 42 00 2 5662.789
2011 03 11 17 43 00 2 5662.788
2011 03 11 17 44 00 2 5662.809
2011 03 11 17 45 00 1 9999.000
2011 03 11 17 45 00 2 5662.827
2011 03 11 17 46 00 2 5662.809
2011 03 11 17 47 00 2 5662.790
2011 03 11 17 48 00 2 5662.820
2011 03 11 17 49 00 2 5662.864
2011 03 11 17 50 00 2 5662.873
2011 03 11 17 51 00 2 5662.849
2011 03 11 17 52 00 2 5662.842
2011 03 11 17 53 00 2 5662.864
2011 03 11 17 54 00 2 5662.868
2011 03 11 17 55 00 2 5662.858
2011 03 11 17 56 00 2 5662.851
2011 03 11 17 57 00 2 5662.843
2011 03 11 17 58 00 2 5662.826
2011 03 11 17 59 00 2 5662.808
2011 03 11 18 00 00 1 9999.000
2011 03 11 18 00 00 2 5662.800
2011 03 11 18 01 00 2 5662.796
2011 03 11 18 02 00 2 5662.811
2011 03 11 18 03 00 2 5662.808
2011 03 11 18 04 00 2 5661.753
2011 03 11 18 05 00 2 5662.798
2011 03 11 18 06 00 2 5662.805
2011 03 11 18 07 00 2 5662.804
2011 03 11 18 08 00 2 5662.786
2011 03 11 18 09 00 2 5662.794
2011 03 11 18 10 00 2 5662.799
2011 03 11 18 11 00 2 5662.788
2011 03 11 18 12 00 2 5662.791
2011 03 11 18 13 00 2 5662.804
2011 03 11 18 14 00 2 5662.800
2011 03 11 18 15 00 1 9999.000
2011 03 11 18 15 00 2 5662.810
2011 03 11 18 16 00 2 5662.818
2011 03 11 18 17 00 2 5662.833
2011 03 11 18 18 00 2 5662.833
2011 03 11 18 19 00 2 5662.837
2011 03 11 18 20 00 2 5662.820
2011 03 11 18 21 00 2 5662.812
2011 03 11 18 22 00 2 5662.812
2011 03 11 18 23 00 2 5662.823
2011 03 11 18 24 00 2 5662.839
2011 03 11 18 25 00 2 5662.839
2011 03 11 18 26 00 2 5662.814
2011 03 11 18 27 00 2 5662.811
2011 03 11 18 28 00 2 5662.834
2011 03 11 18 29 00 2 5662.849
2011 03 11 18 30 00 1 9999.000
2011 03 11 18 30 00 2 5662.848
2011 03 11 18 31 00 2 5662.860
2011 03 11 18 32 00 2 5662.860
2011 03 11 18 33 00 2 5662.835
2011 03 11 18 34 00 2 5662.827
2011 03 11 18 35 00 2 5662.848
2011 03 11 18 36 00 2 5662.862
2011 03 11 18 37 00 2 5662.876
2011 03 11 18 38 00 2 5662.899
2011 03 11 18 39 00 2 5662.894
2011 03 11 18 40 00 2 5662.881
2011 03 11 18 41 00 2 5662.901
2011 03 11 18 42 00 2 5662.894
2011 03 11 18 43 00 2 5662.890
2011 03 11 18 44 00 2 5662.898
2011 03 11 18 45 00 1 9999.000
2011 03 11 18 45 00 2 5662.922
2011 03 11 18 46 00 2 5662.916
2011 03 11 18 47 00 2 5662.901
2011 03 11 18 48 00 2 5662.895
2011 03 11 18 49 00 2 5662.884
2011 03 11 18 50 00 2 5662.882
2011 03 11 18 51 00 2 5662.883
2011 03 11 18 52 00 2 5662.875
2011 03 11 18 53 00 2 5662.859
2011 03 11 18 54 00 2 5662.858
2011 03 11 18 55 00 2 5662.869
2011 03 11 18 56 00 2 5662.854
2011 03 11 18 57 00 2 5662.848
2011 03 11 18 58 00 2 5662.855
2011 03 11 18 59 00 2 5662.833
2011 03 11 19 00 00 1 9999.000
2011 03 11 19 00 00 2 5662.819
2011 03 11 19 01 00 2 5662.839
2011 03 11 19 02 00 2 5662.846
2011 03 11 19 03 00 2 5662.842
2011 03 11 19 04 00 2 5662.847
2011 03 11 19 05 00 2 5662.868
2011 03 11 19 06 00 2 5662.897
2011 03 11 19 07 00 2 5662.871
2011 03 11 19 08 00 2 5662.909
2011 03 11 19 09 00 2 5662.923
2011 03 11 19 10 00 2 5662.938
2011 03 11 19 11 00 2 5662.936
2011 03 11 19 12 00 2 5662.935
2011 03 11 19 13 00 2 5662.906
2011 03 11 19 14 00 2 5662.895
2011 03 11 19 15 00 1 9999.000
2011 03 11 19 15 00 2 5662.893
2011 03 11 19 16 00 2 5662.902
2011 03 11 19 17 00 2 5662.889
2011 03 11 19 18 00 2 5662.873
2011 03 11 19 19 00 2 5662.881
2011 03 11 19 20 00 2 5662.891
2011 03 11 19 21 00 2 5662.900
2011 03 11 19 22 00 2 5662.913
2011 03 11 19 23 00 2 5662.925
2011 03 11 19 24 00 2 5662.951
2011 03 11 19 25 00 2 5662.962
2011 03 11 19 26 00 2 5662.953
2011 03 11 19 27 00 2 5662.945
2011 03 11 19 28 00 2 5662.947
2011 03 11 19 29 00 2 5662.973
2011 03 11 19 30 00 1 9999.000
2011 03 11 19 30 00 2 5662.990
2011 03 11 19 31 00 2 5662.995
2011 03 11 19 32 00 2 5663.006
2011 03 11 19 33 00 2 5663.006
2011 03 11 19 34 00 2 5663.004
2011 03 11 19 35 00 2 5663.011
2011 03 11 19 36 00 2 5663.005
2011 03 11 19 37 00 2 5662.995
2011 03 11 19 38 00 2 5662.991
2011 03 11 19 39 00 2 5662.968
2011 03 11 19 40 00 2 5662.942
2011 03 11 19 41 00 2 5662.942
2011 03 11 19 42 00 2 5662.959
2011 03 11 19 43 00 2 5662.963
2011 03 11 19 44 00 2 5662.967
2011 03 11 19 45 00 1 9999.000
2011 03 11 19 45 00 2 5662.955
2011 03 11 19 46 00 2 5662.938
2011 03 11 19 47 00 2 5662.943
2011 03 11 19 48 00 2 5662.955
2011 03 11 19 49 00 2 5662.954
2011 03 11 19 50 00 2 5662.963
2011 03 11 19 51 00 2 5662.960
2011 03 11 19 52 00 2 5662.955
2011 03 11 19 53 00 2 5662.956
2011 03 11 19 54 00 2 5662.943
2011 03 11 19 55 00 2 5662.950
2011 03 11 19 56 00 2 5662.950
2011 03 11 19 57 00 2 5662.938
2011 03 11 19 58 00 2 5662.948
2011 03 11 19 59 00 2 5662.949
2011 03 11 20 00 00 1 9999.000
2011 03 11 20 00 00 2 5662.972
2011 03 11 20 01 00 2 5662.971
2011 03 11 20 02 00 2 5662.951
2011 03 11 20 03 00 2 5662.959
2011 03 11 20 04 00 2 5662.973
2011 03 11 20 05 00 2 5662.965
2011 03 11 20 06 00 2 5662.967
2011 03 11 20 07 00 2 5662.870
2011 03 11 20 08 00 2 5662.974
2011 03 11 20 09 00 2 5662.978
2011 03 11 20 10 00 2 5663.000
2011 03 11 20 11 00 2 5663.022
2011 03 11 20 12 00 2 5663.028
2011 03 11 20 13 00 2 5663.018
2011 03 11 20 14 00 2 5663.017
2011 03 11 20 15 00 1 9999.000
2011 03 11 20 15 00 2 5663.016
2011 03 11 20 16 00 2 5663.017
2011 03 11 20 17 00 2 5663.030
2011 03 11 20 18 00 2 5663.021
2011 03 11 20 19 00 2 5663.008
2011 03 11 20 20 00 2 5662.993
2011 03 11 20 21 00 2 5663.017
2011 03 11 20 22 00 2 5663.027
2011 03 11 20 23 00 2 5663.033
2011 03 11 20 24 00 2 5663.025
2011 03 11 20 25 00 2 5663.024
2011 03 11 20 26 00 2 5663.021
2011 03 11 20 27 00 2 5663.023
2011 03 11 20 28 00 2 5663.002
2011 03 11 20 29 00 2 5662.982
2011 03 11 20 30 00 1 9999.000
2011 03 11 20 30 00 2 5662.968
2011 03 11 20 31 00 2 5662.943
2011 03 11 20 32 00 2 5662.932
2011 03 11 20 33 00 2 5662.960
2011 03 11 20 34 00 2 5662.969
2011 03 11 20 35 00 2 5662.949
2011 03 11 20 36 00 2 5662.944
2011 03 11 20 37 00 2 5662.953
2011 03 11 20 38 00 2 5662.971
2011 03 11 20 39 00 2 5662.974
2011 03 11 20 40 00 2 5662.967
2011 03 11 20 41 00 2 5662.976
2011 03 11 20 42 00 2 5662.994
2011 03 11 20 43 00 2 5663.004
2011 03 11 20 44 00 2 5663.001
2011 03 11 20 45 00 1 9999.000
2011 03 11 20 45 00 2 5662.997
2011 03 11 20 46 00 2 5663.011
2011 03 11 20 47 00 2 5663.010
2011 03 11 20 48 00 2 5662.994
2011 03 11 20 49 00 2 5663.001
2011 03 11 20 50 00 2 5663.004
2011 03 11 20 51 00 2 5663.005
2011 03 11 20 52 00 2 5663.004
2011 03 11 20 53 00 2 5663.001
2011 03 11 20 54 00 2 5663.001
2011 03 11 20 55 00 2 5663.013
2011 03 11 20 56 00 2 5663.021
2011 03 11 20 57 00 2 5663.021
2011 03 11 20 58 00 2 5663.040
2011 03 11 20 59 00 2 5663.033
2011 03 11 21 00 00 1 9999.000
2011 03 11 21 00 00 2 5663.024
2011 03 11 21 01 00 2 5663.020
2011 03 11 21 02 00 2 5663.008
2011 03 11 21 03 00 2 5663.022
2011 03 11 21 04 00 2 5662.992
2011 03 11 21 05 00 2 5663.017
2011 03 11 21 06 00 2 5663.013
2011 03 11 21 07 00 2 5663.010
2011 03 11 21 08 00 2 5663.017
2011 03 11 21 09 00 2 5663.035
2011 03 11 21 10 00 2 5663.038
2011 03 11 21 11 00 2 5663.045
2011 03 11 21 12 00 2 5663.057
2011 03 11 21 13 00 2 5663.038
2011 03 11 21 14 00 2 5663.021
2011 03 11 21 15 00 1 9999.000
2011 03 11 21 15 00 2 5663.013
2011 03 11 21 16 00 2 5662.998
2011 03 11 21 17 00 2 5663.005
2011 03 11 21 18 00 2 5663.014
2011 03 11 21 19 00 2 5663.010
2011 03 11 21 20 00 2 5663.007
2011 03 11 21 21 00 2 5663.006
2011 03 11 21 22 00 2 5663.013
2011 03 11 21 23 00 2 5663.011
2011 03 11 21 24 00 2 5663.011
2011 03 11 21 25 00 2 5663.015
2011 03 11 21 26 00 2 5663.014
2011 03 11 21 27 00 2 5662.991
2011 03 11 21 28 00 2 5662.984
2011 03 11 21 29 00 2 5662.982
2011 03 11 21 30 00 1 9999.000
2011 03 11 21 30 00 2 5662.959
2011 03 11 21 31 00 2 5662.952
2011 03 11 21 32 00 2 5662.945
2011 03 11 21 33 00 2 5662.945
2011 03 11 21 34 00 2 5662.954
2011 03 11 21 35 00 2 5662.965
2011 03 11 21 36 00 2 5662.978
2011 03 11 21 37 00 2 5662.974
2011 03 11 21 38 00 2 5662.968
2011 03 11 21 39 00 2 5662.971
2011 03 11 21 40 00 2 5662.982
2011 03 11 21 41 00 2 5662.982
2011 03 11 21 42 00 2 5662.967
2011 03 11 21 43 00 2 5662.959
2011 03 11 21 44 00 2 5662.972
2011 03 11 21 45 00 1 9999.000
2011 03 11 21 45 00 2 5662.977
2011 03 11 21 46 00 2 5662.984
2011 03 11 21 47 00 2 5662.997
2011 03 11 21 48 00 2 5662.987
2011 03 11 21 49 00 2 5662.990
2011 03 11 21 50 00 2 5662.993
2011 03 11 21 51 00 2 5662.993
2011 03 11 21 52 00 2 5662.995
2011 03 11 21 53 00 2 5662.996
2011 03 11 21 54 00 2 5663.013
2011 03 11 21 55 00 2 5663.011
2011 03 11 21 56 00 2 5662.991
2011 03 11 21 57 00 2 5662.994
2011 03 11 21 58 00 2 5663.004
2011 03 11 21 59 00 2 5663.001
2011 03 11 22 00 00 1 9999.000
2011 03 11 22 00 00 2 5662.998
2011 03 11 22 01 00 2 5662.953
2011 03 11 22 02 00 2 5662.993
2011 03 11 22 03 00 2 5662.990
2011 03 11 22 04 00 2 5662.421
2011 03 11 22 05 00 2 5662.994
2011 03 11 22 06 00 2 5662.998
2011 03 11 22 07 00 2 5662.940
2011 03 11 22 08 00 2 5662.977
2011 03 11 22 09 00 2 5662.967
2011 03 11 22 10 00 2 5662.970
2011 03 11 22 11 00 2 5662.974
2011 03 11 22 12 00 2 5662.954
2011 03 11 22 13 00 2 5662.966
2011 03 11 22 14 00 2 5662.964
2011 03 11 22 15 00 1 9999.000
2011 03 11 22 15 00 2 5662.957
2011 03 11 22 16 00 2 5662.965
2011 03 11 22 17 00 2 5662.960
2011 03 11 22 18 00 2 5662.962
2011 03 11 22 19 00 2 5662.939
2011 03 11 22 20 00 2 5662.920
2011 03 11 22 21 00 2 5662.927
2011 03 11 22 22 00 2 5662.937
2011 03 11 22 23 00 2 5662.940
2011 03 11 22 24 00 2 5662.929
2011 03 11 22 25 00 2 5662.929
2011 03 11 22 26 00 2 5662.947
2011 03 11 22 27 00 2 5662.947
2011 03 11 22 28 00 2 5662.945
2011 03 11 22 29 00 2 5662.956
2011 03 11 22 30 00 1 9999.000
2011 03 11 22 30 00 2 5662.957
2011 03 11 22 31 00 2 5662.949
2011 03 11 22 32 00 2 5662.940
2011 03 11 22 33 00 2 5662.945
2011 03 11 22 34 00 2 5662.945
2011 03 11 22 35 00 2 5662.929
2011 03 11 22 36 00 2 5662.929
2011 03 11 22 37 00 2 5662.937
2011 03 11 22 38 00 2 5662.939
2011 03 11 22 39 00 2 5662.930
2011 03 11 22 40 00 2 5662.928
2011 03 11 22 41 00 2 5662.923
2011 03 11 22 42 00 2 5662.904
2011 03 11 22 43 00 2 5662.901
2011 03 11 22 44 00 2 5662.902
2011 03 11 22 45 00 1 9999.000
2011 03 11 22 45 00 2 5662.888
2011 03 11 22 46 00 2 5662.887
2011 03 11 22 47 00 2 5662.881
2011 03 11 22 48 00 2 5662.878
2011 03 11 22 49 00 2 5662.882
2011 03 11 22 50 00 2 5662.880
2011 03 11 22 51 00 2 5662.882
2011 03 11 22 52 00 2 5662.889
2011 03 11 22 53 00 2 5662.888
2011 03 11 22 54 00 2 5662.884
2011 03 11 22 55 00 2 5662.879
2011 03 11 22 56 00 2 5662.880
2011 03 11 22 57 00 2 5662.892
2011 03 11 22 58 00 2 5662.885
2011 03 11 22 59 00 2 5662.875
2011 03 11 23 00 00 1 9999.000
2011 03 11 23 00 00 2 5662.875
2011 03 11 23 01 00 2 5662.868
2011 03 11 23 02 00 2 5662.869
2011 03 11 23 03 00 2 5662.875
2011 03 11 23 04 00 2 5662.871
2011 03 11 23 05 00 2 5662.885
2011 03 11 23 06 00 2 5662.882
2011 03 11 23 07 00 2 5662.762
2011 03 11 23 08 00 2 5662.881
2011 03 11 23 09 00 2 5662.888
2011 03 11 23 10 00 2 5662.888
2011 03 11 23 11 00 2 5662.893
2011 03 11 23 12 00 2 5662.885
2011 03 11 23 13 00 2 5662.882
2011 03 11 23 14 00 2 5662.877
2011 03 11 23 15 00 1 9999.000
2011 03 11 23 15 00 2 5662.879
2011 03 11 23 16 00 2 5662.895
2011 03 11 23 17 00 2 5662.897
2011 03 11 23 18 00 2 5662.877
2011 03 11 23 19 00 2 5662.867
2011 03 11 23 20 00 2 5662.843
2011 03 11 23 21 00 2 5662.826
2011 03 11 23 22 00 2 5662.820
2011 03 11 23 23 00 2 5662.812
2011 03 11 23 24 00 2 5662.805
2011 03 11 23 25 00 2 5662.808
2011 03 11 23 26 00 2 5662.815
2011 03 11 23 27 00 2 5662.811
2011 03 11 23 28 00 2 5662.803
2011 03 11 23 29 00 2 5662.799
2011 03 11 23 30 00 1 9999.000
2011 03 11 23 30 00 2 5662.807
2011 03 11 23 31 00 2 5662.816
2011 03 11 23 32 00 2 5662.808
2011 03 11 23 33 00 2 5662.809
2011 03 11 23 34 00 2 5662.812
2011 03 11 23 35 00 2 5662.819
2011 03 11 23 36 00 2 5662.818
2011 03 11 23 37 00 2 5662.819
2011 03 11 23 38 00 2 5662.826
2011 03 11 23 39 00 2 5662.820
2011 03 11 23 40 00 2 5662.822
2011 03 11 23 41 00 2 5662.813
2011 03 11 23 42 00 2 5662.795
2011 03 11 23 43 00 2 5662.801
2011 03 11 23 44 00 2 5662.803
2011 03 11 23 45 00 1 9999.000
2011 03 11 23 45 00 2 5662.788
2011 03 11 23 46 00 2 5662.778
2011 03 11 23 47 00 2 5662.772
2011 03 11 23 48 00 2 5662.772
2011 03 11 23 49 00 2 5662.757
2011 03 11 23 50 00 2 5662.752
2011 03 11 23 51 00 2 5662.753
2011 03 11 23 52 00 2 5662.739
2011 03 11 23 53 00 2 5662.739
2011 03 11 23 54 00 2 5662.746
2011 03 11 23 55 00 2 5662.753
2011 03 11 23 56 00 2 5662.747
2011 03 11 23 57 00 2 5662.740
2011 03 11 23 58 00 2 5662.741
2011 03 11 23 59 00 2 5662.759
2011 03 12 00 00 00 1 9999.000
2011 03 12 00 00 00 2 5662.770
2011 03 12 00 01 00 2 5662.712
2011 03 12 00 02 00 2 5662.726
2011 03 12 00 03 00 2 5662.733
2011 03 12 00 04 00 2 5662.706
2011 03 12 00 05 00 2 5662.741
2011 03 12 00 06 00 2 5662.746
2011 03 12 00 07 00 2 5661.641
2011 03 12 00 08 00 2 5662.755
2011 03 12 00 09 00 2 5662.756
2011 03 12 00 10 00 2 5662.749
2011 03 12 00 11 00 2 5662.754
2011 03 12 00 12 00 2 5662.758
2011 03 12 00 13 00 2 5662.756
2011 03 12 00 14 00 2 5662.757
2011 03 12 00 15 00 1 9999.000
2011 03 12 00 15 00 2 5662.758
2011 03 12 00 16 00 2 5662.760
2011 03 12 00 17 00 2 5662.739
2011 03 12 00 18 00 2 5662.733
2011 03 12 00 19 00 2 5662.722
2011 03 12 00 20 00 2 5662.723
2011 03 12 00 21 00 2 5662.714
2011 03 12 00 22 00 2 5662.708
2011 03 12 00 23 00 2 5662.703
2011 03 12 00 24 00 2 5662.701
2011 03 12 00 25 00 2 5662.715
2011 03 12 00 26 00 2 5662.705
2011 03 12 00 27 00 2 5662.686
2011 03 12 00 28 00 2 5662.673
2011 03 12 00 29 00 2 5662.670
2011 03 12 00 30 00 1 9999.000
2011 03 12 00 30 00 2 5662.668
2011 03 12 00 31 00 2 5662.652
2011 03 12 00 32 00 2 5662.650
2011 03 12 00 33 00 2 5662.652
2011 03 12 00 34 00 2 5662.672
2011 03 12 00 35 00 2 5662.673
2011 03 12 00 36 00 2 5662.665
2011 03 12 00 37 00 2 5662.658
2011 03 12 00 38 00 2 5662.651
2011 03 12 00 39 00 2 5662.658
2011 03 12 00 40 00 2 5662.658
2011 03 12 00 41 00 2 5662.665
2011 03 12 00 42 00 2 5662.667
2011 03 12 00 43 00 2 5662.658
2011 03 12 00 44 00 2 5662.651
2011 03 12 00 45 00 1 9999.000
2011 03 12 00 45 00 2 5662.628
2011 03 12 00 46 00 2 5662.607
2011 03 12 00 47 00 2 5662.631
2011 03 12 00 48 00 2 5662.628
2011 03 12 00 49 00 2 5662.613
2011 03 12 00 50 00 2 5662.609
2011 03 12 00 51 00 2 5662.615
2011 03 12 00 52 00 2 5662.620
2011 03 12 00 53 00 2 5662.623
2011 03 12 00 54 00 2 5662.633
2011 03 12 00 55 00 2 5662.644
2011 03 12 00 56 00 2 5662.646
2011 03 12 00 57 00 2 5662.630
2011 03 12 00 58 00 2 5662.626
2011 03 12 00 59 00 2 5662.626
2011 03 12 01 00 00 1 9999.000
2011 03 12 01 00 00 2 5662.623
2011 03 12 01 01 00 2 5662.628
2011 03 12 01 02 00 2 5662.623
2011 03 12 01 03 00 2 5662.619
2011 03 12 01 04 00 2 5662.613
2011 03 12 01 05 00 2 5662.612
2011 03 12 01 06 00 2 5662.613
2011 03 12 01 07 00 2 5662.608
2011 03 12 01 08 00 2 5662.592
2011 03 12 01 09 00 2 5662.593
2011 03 12 01 10 00 2 5662.586
2011 03 12 01 11 00 2 5662.574
2011 03 12 01 12 00 2 5662.570
2011 03 12 01 13 00 2 5662.563
2011 03 12 01 14 00 2 5662.565
