#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 05 20 00 2 5824.728
2011 03 12 05 19 00 2 5824.731
2011 03 12 05 18 00 2 5824.717
2011 03 12 05 17 00 2 5824.717
2011 03 12 05 16 00 2 5824.724
2011 03 12 05 15 00 2 5824.727
2011 03 12 05 14 00 2 5824.720
2011 03 12 05 13 00 2 5824.720
2011 03 12 05 12 00 2 5824.728
2011 03 12 05 11 00 2 5824.724
2011 03 12 05 10 00 2 5824.720
2011 03 12 05 09 00 2 5824.722
2011 03 12 05 08 00 2 5824.725
2011 03 12 05 07 00 2 5824.737
2011 03 12 05 06 00 2 5824.751
2011 03 12 05 05 00 2 5824.761
2011 03 12 05 04 00 2 5824.756
2011 03 12 05 03 00 2 5824.756
2011 03 12 05 02 00 2 5824.755
2011 03 12 05 01 00 2 5824.753
2011 03 12 05 00 00 2 5824.740
2011 03 12 04 59 00 2 5824.736
2011 03 12 04 58 00 2 5824.743
2011 03 12 04 57 00 2 5824.726
2011 03 12 04 56 00 2 5824.715
2011 03 12 04 55 00 2 5824.720
2011 03 12 04 54 00 2 5824.722
2011 03 12 04 53 00 2 5824.726
2011 03 12 04 52 00 2 5824.724
2011 03 12 04 51 00 2 5824.721
2011 03 12 04 50 00 2 5824.720
2011 03 12 04 49 00 2 5824.720
2011 03 12 04 48 00 2 5824.725
2011 03 12 04 47 00 2 5824.717
2011 03 12 04 46 00 2 5824.707
2011 03 12 04 45 00 2 5824.704
2011 03 12 04 44 00 2 5824.700
2011 03 12 04 43 00 2 5824.696
2011 03 12 04 42 00 2 5824.708
2011 03 12 04 41 00 2 5824.710
2011 03 12 04 40 00 2 5824.711
2011 03 12 04 39 00 2 5824.703
2011 03 12 04 38 00 2 5824.697
2011 03 12 04 37 00 2 5824.696
2011 03 12 04 36 00 2 5824.701
2011 03 12 04 35 00 2 5824.712
2011 03 12 04 34 00 2 5824.715
2011 03 12 04 33 00 2 5824.714
2011 03 12 04 32 00 2 5824.725
2011 03 12 04 31 00 2 5824.730
2011 03 12 04 30 00 2 5824.720
2011 03 12 04 29 00 2 5824.717
2011 03 12 04 28 00 2 5824.713
2011 03 12 04 27 00 2 5824.706
2011 03 12 04 26 00 2 5824.704
2011 03 12 04 25 00 2 5824.697
2011 03 12 04 24 00 2 5824.685
2011 03 12 04 23 00 2 5824.689
2011 03 12 04 22 00 2 5824.700
2011 03 12 04 21 00 2 5824.700
2011 03 12 04 20 00 2 5824.689
2011 03 12 04 19 00 2 5824.684
2011 03 12 04 18 00 2 5824.688
2011 03 12 04 17 00 2 5824.691
2011 03 12 04 16 00 2 5824.697
2011 03 12 04 15 00 2 5824.701
2011 03 12 04 14 00 2 5824.704
2011 03 12 04 13 00 2 5824.709
2011 03 12 04 12 00 2 5824.704
2011 03 12 04 11 00 2 5824.716
2011 03 12 04 10 00 2 5824.724
2011 03 12 04 09 00 2 5824.720
2011 03 12 04 08 00 2 5824.729
2011 03 12 04 07 00 2 5824.729
2011 03 12 04 06 00 2 5824.736
2011 03 12 04 05 00 2 5824.743
2011 03 12 04 04 00 2 5824.736
2011 03 12 04 03 00 2 5824.744
2011 03 12 04 02 00 2 5824.745
2011 03 12 04 01 00 2 5824.745
2011 03 12 04 00 00 2 5824.743
2011 03 12 03 59 00 2 5824.738
2011 03 12 03 58 00 2 5824.741
2011 03 12 03 57 00 2 5824.745
2011 03 12 03 56 00 2 5824.748
2011 03 12 03 55 00 2 5824.749
2011 03 12 03 54 00 2 5824.744
2011 03 12 03 53 00 2 5824.749
2011 03 12 03 52 00 2 5824.767
2011 03 12 03 51 00 2 5824.764
2011 03 12 03 50 00 2 5824.765
2011 03 12 03 49 00 2 5824.763
2011 03 12 03 48 00 2 5824.754
2011 03 12 03 47 00 2 5824.757
2011 03 12 03 46 00 2 5824.766
2011 03 12 03 45 00 2 5824.764
2011 03 12 03 44 00 2 5824.757
2011 03 12 03 43 00 2 5824.752
2011 03 12 03 42 00 2 5824.742
2011 03 12 03 41 00 2 5824.739
2011 03 12 03 40 00 2 5824.745
2011 03 12 03 39 00 2 5824.746
2011 03 12 03 38 00 2 5824.741
2011 03 12 03 37 00 2 5824.740
2011 03 12 03 36 00 2 5824.752
2011 03 12 03 35 00 2 5824.760
2011 03 12 03 34 00 2 5824.760
2011 03 12 03 33 00 2 5824.767
2011 03 12 03 32 00 2 5824.755
2011 03 12 03 31 00 2 5824.755
2011 03 12 03 30 00 2 5824.761
2011 03 12 03 29 00 2 5824.762
2011 03 12 03 28 00 2 5824.758
2011 03 12 03 27 00 2 5824.741
2011 03 12 03 26 00 2 5824.739
2011 03 12 03 25 00 2 5824.744
2011 03 12 03 24 00 2 5824.747
2011 03 12 03 23 00 2 5824.749
2011 03 12 03 22 00 2 5824.758
2011 03 12 03 21 00 2 5824.759
2011 03 12 03 20 00 2 5824.755
2011 03 12 03 19 00 2 5824.750
2011 03 12 03 18 00 2 5824.741
2011 03 12 03 17 00 2 5824.741
2011 03 12 03 16 00 2 5824.737
2011 03 12 03 15 00 2 5824.743
2011 03 12 03 14 00 2 5824.755
2011 03 12 03 13 00 2 5824.755
2011 03 12 03 12 00 2 5824.751
2011 03 12 03 11 00 2 5824.755
2011 03 12 03 10 00 2 5824.759
2011 03 12 03 09 00 2 5824.768
2011 03 12 03 08 00 2 5824.774
2011 03 12 03 07 00 2 5824.774
2011 03 12 03 06 00 2 5824.786
2011 03 12 03 05 00 2 5824.782
2011 03 12 03 04 00 2 5824.782
2011 03 12 03 03 00 2 5824.792
2011 03 12 03 02 00 2 5824.785
2011 03 12 03 01 00 2 5824.774
2011 03 12 03 00 00 2 5824.775
2011 03 12 02 59 00 2 5824.783
2011 03 12 02 58 00 2 5824.794
2011 03 12 02 57 00 2 5824.790
2011 03 12 02 56 00 2 5824.770
2011 03 12 02 55 00 2 5824.769
2011 03 12 02 54 00 2 5824.778
2011 03 12 02 53 00 2 5824.772
2011 03 12 02 52 00 2 5824.778
2011 03 12 02 51 00 2 5824.782
2011 03 12 02 50 00 2 5824.776
2011 03 12 02 49 00 2 5824.764
2011 03 12 02 48 00 2 5824.768
2011 03 12 02 47 00 2 5824.777
2011 03 12 02 46 00 2 5824.777
2011 03 12 02 45 00 2 5824.762
2011 03 12 02 44 00 2 5824.761
2011 03 12 02 43 00 2 5824.777
2011 03 12 02 42 00 2 5824.782
2011 03 12 02 41 00 2 5824.786
2011 03 12 02 40 00 2 5824.794
2011 03 12 02 39 00 2 5824.800
2011 03 12 02 38 00 2 5824.803
2011 03 12 02 37 00 2 5824.807
2011 03 12 02 36 00 2 5824.810
2011 03 12 02 35 00 2 5824.817
2011 03 12 02 34 00 2 5824.830
2011 03 12 02 33 00 2 5824.832
2011 03 12 02 32 00 2 5824.822
2011 03 12 02 31 00 2 5824.810
2011 03 12 02 30 00 2 5824.814
2011 03 12 02 29 00 2 5824.834
2011 03 12 02 28 00 2 5824.839
2011 03 12 02 27 00 2 5824.847
2011 03 12 02 26 00 2 5824.858
2011 03 12 02 25 00 2 5824.853
2011 03 12 02 24 00 2 5824.850
2011 03 12 02 23 00 2 5824.850
2011 03 12 02 22 00 2 5824.841
2011 03 12 02 21 00 2 5824.829
2011 03 12 02 20 00 2 5824.825
2011 03 12 02 19 00 2 5824.816
2011 03 12 02 18 00 2 5824.808
2011 03 12 02 17 00 2 5824.814
2011 03 12 02 16 00 2 5824.814
2011 03 12 02 15 00 2 5824.828
2011 03 12 02 14 00 2 5824.826
2011 03 12 02 13 00 2 5824.831
2011 03 12 02 12 00 2 5824.824
2011 03 12 02 11 00 2 5824.839
2011 03 12 02 10 00 2 5824.840
2011 03 12 02 09 00 2 5824.856
2011 03 12 02 08 00 2 5824.849
2011 03 12 02 07 00 2 5824.840
2011 03 12 02 06 00 2 5824.842
2011 03 12 02 05 00 2 5824.857
2011 03 12 02 04 00 2 5824.853
2011 03 12 02 03 00 2 5824.843
2011 03 12 02 02 00 2 5824.856
2011 03 12 02 01 00 2 5824.861
2011 03 12 02 00 00 2 5824.873
2011 03 12 01 59 00 2 5824.887
2011 03 12 01 58 00 2 5824.874
2011 03 12 01 57 00 2 5824.880
2011 03 12 01 56 00 2 5824.889
2011 03 12 01 55 00 2 5824.884
2011 03 12 01 54 00 2 5824.889
2011 03 12 01 53 00 2 5824.883
2011 03 12 01 52 00 2 5824.879
2011 03 12 01 51 00 2 5824.889
2011 03 12 01 50 00 2 5824.890
2011 03 12 01 49 00 2 5824.896
2011 03 12 01 48 00 2 5824.891
2011 03 12 01 47 00 2 5824.861
2011 03 12 01 46 00 2 5824.855
2011 03 12 01 45 00 2 5824.863
2011 03 12 01 44 00 2 5824.881
2011 03 12 01 43 00 2 5824.886
2011 03 12 01 42 00 2 5824.880
2011 03 12 01 41 00 2 5824.884
2011 03 12 01 40 00 2 5824.878
2011 03 12 01 39 00 2 5824.880
2011 03 12 01 38 00 2 5824.880
2011 03 12 01 37 00 2 5824.876
2011 03 12 01 36 00 2 5824.883
2011 03 12 01 35 00 2 5824.896
2011 03 12 01 34 00 2 5824.894
2011 03 12 01 33 00 2 5824.889
2011 03 12 01 32 00 2 5824.887
2011 03 12 01 31 00 2 5824.905
2011 03 12 01 30 00 2 5824.902
2011 03 12 01 29 00 2 5824.876
2011 03 12 01 28 00 2 5824.893
2011 03 12 01 27 00 2 5824.907
2011 03 12 01 26 00 2 5824.914
2011 03 12 01 25 00 2 5824.929
2011 03 12 01 24 00 2 5824.937
2011 03 12 01 23 00 2 5824.936
2011 03 12 01 22 00 2 5824.933
2011 03 12 01 21 00 2 5824.932
2011 03 12 01 20 00 2 5824.937
2011 03 12 01 19 00 2 5824.950
2011 03 12 01 18 00 2 5824.951
2011 03 12 01 17 00 2 5824.946
2011 03 12 01 16 00 2 5824.951
2011 03 12 01 15 00 2 5824.950
2011 03 12 01 14 00 2 5824.927
2011 03 12 01 13 00 2 5824.923
2011 03 12 01 12 00 2 5824.925
2011 03 12 01 11 00 2 5824.922
2011 03 12 01 10 00 2 5824.934
2011 03 12 01 09 00 2 5824.929
2011 03 12 01 08 00 2 5824.931
2011 03 12 01 07 00 2 5824.935
2011 03 12 01 06 00 2 5824.945
2011 03 12 01 05 00 2 5824.958
2011 03 12 01 04 00 2 5824.971
2011 03 12 01 03 00 2 5824.967
2011 03 12 01 02 00 2 5824.960
2011 03 12 01 01 00 2 5824.967
2011 03 12 01 00 00 2 5824.961
2011 03 12 00 59 00 2 5824.960
2011 03 12 00 58 00 2 5824.963
2011 03 12 00 57 00 2 5824.962
2011 03 12 00 56 00 2 5824.952
2011 03 12 00 55 00 2 5824.949
2011 03 12 00 54 00 2 5824.952
2011 03 12 00 53 00 2 5824.946
2011 03 12 00 52 00 2 5824.950
2011 03 12 00 51 00 2 5824.947
2011 03 12 00 50 00 2 5824.942
2011 03 12 00 49 00 2 5824.956
2011 03 12 00 48 00 2 5824.968
2011 03 12 00 47 00 2 5824.966
2011 03 12 00 46 00 2 5824.972
2011 03 12 00 45 00 2 5824.974
2011 03 12 00 44 00 2 5824.972
2011 03 12 00 43 00 2 5824.977
2011 03 12 00 42 00 2 5824.990
2011 03 12 00 41 00 2 5824.994
2011 03 12 00 40 00 2 5824.985
2011 03 12 00 39 00 2 5824.977
2011 03 12 00 38 00 2 5824.975
2011 03 12 00 37 00 2 5824.979
2011 03 12 00 36 00 2 5824.979
2011 03 12 00 35 00 2 5824.980
2011 03 12 00 34 00 2 5824.987
2011 03 12 00 33 00 2 5824.986
2011 03 12 00 32 00 2 5824.988
2011 03 12 00 31 00 2 5824.981
2011 03 12 00 30 00 2 5824.971
2011 03 12 00 29 00 2 5824.970
2011 03 12 00 28 00 2 5824.985
2011 03 12 00 27 00 2 5824.983
2011 03 12 00 26 00 2 5824.987
2011 03 12 00 25 00 2 5824.994
2011 03 12 00 24 00 2 5824.995
2011 03 12 00 23 00 2 5825.006
2011 03 12 00 22 00 2 5825.011
2011 03 12 00 21 00 2 5825.012
2011 03 12 00 20 00 2 5825.016
2011 03 12 00 19 00 2 5825.025
2011 03 12 00 18 00 2 5825.025
2011 03 12 00 17 00 2 5825.042
2011 03 12 00 16 00 2 5825.026
2011 03 12 00 15 00 2 5825.012
2011 03 12 00 14 00 2 5825.035
2011 03 12 00 13 00 2 5825.046
2011 03 12 00 12 00 2 5825.047
2011 03 12 00 11 00 2 5825.050
2011 03 12 00 10 00 2 5825.048
2011 03 12 00 09 00 2 5825.045
2011 03 12 00 08 00 2 5825.046
2011 03 12 00 07 00 2 5825.062
2011 03 12 00 06 00 2 5825.071
2011 03 12 00 05 00 2 5825.067
2011 03 12 00 04 00 2 5825.058
2011 03 12 00 03 00 2 5825.063
2011 03 12 00 02 00 2 5825.066
2011 03 12 00 01 00 2 5825.071
2011 03 12 00 00 00 2 5825.058
2011 03 11 23 59 00 2 5825.049
2011 03 11 23 58 00 2 5825.055
2011 03 11 23 57 00 2 5825.068
2011 03 11 23 56 00 2 5825.072
2011 03 11 23 55 00 2 5825.067
2011 03 11 23 54 00 2 5825.088
2011 03 11 23 53 00 2 5825.097
2011 03 11 23 52 00 2 5825.104
2011 03 11 23 51 00 2 5825.094
2011 03 11 23 50 00 2 5825.103
2011 03 11 23 49 00 2 5825.114
2011 03 11 23 48 00 2 5825.098
2011 03 11 23 47 00 2 5825.089
2011 03 11 23 46 00 2 5825.096
2011 03 11 23 45 00 2 5825.082
2011 03 11 23 44 00 2 5825.070
2011 03 11 23 43 00 2 5825.063
2011 03 11 23 42 00 2 5825.060
2011 03 11 23 41 00 2 5825.068
2011 03 11 23 40 00 2 5825.063
2011 03 11 23 39 00 2 5825.067
2011 03 11 23 38 00 2 5825.073
2011 03 11 23 37 00 2 5825.069
2011 03 11 23 36 00 2 5825.074
2011 03 11 23 35 00 2 5825.080
2011 03 11 23 34 00 2 5825.090
2011 03 11 23 33 00 2 5825.087
2011 03 11 23 32 00 2 5825.100
2011 03 11 23 31 00 2 5825.104
2011 03 11 23 30 00 2 5825.087
2011 03 11 23 29 00 2 5825.078
2011 03 11 23 28 00 2 5825.073
2011 03 11 23 27 00 2 5825.070
2011 03 11 23 26 00 2 5825.068
2011 03 11 23 25 00 2 5825.062
2011 03 11 23 24 00 2 5825.076
2011 03 11 23 23 00 2 5825.093
2011 03 11 23 22 00 2 5825.088
2011 03 11 23 21 00 2 5825.084
2011 03 11 23 20 00 2 5825.090
2011 03 11 23 19 00 2 5825.104
2011 03 11 23 18 00 2 5825.112
2011 03 11 23 17 00 2 5825.109
2011 03 11 23 16 00 2 5825.107
2011 03 11 23 15 00 2 5825.124
2011 03 11 23 14 00 2 5825.127
2011 03 11 23 13 00 2 5825.116
2011 03 11 23 12 00 2 5825.130
2011 03 11 23 11 00 2 5825.149
2011 03 11 23 10 00 2 5825.152
2011 03 11 23 09 00 2 5825.150
2011 03 11 23 08 00 2 5825.146
2011 03 11 23 07 00 2 5825.149
2011 03 11 23 06 00 2 5825.137
2011 03 11 23 05 00 2 5825.112
2011 03 11 23 04 00 2 5825.103
2011 03 11 23 03 00 2 5825.121
2011 03 11 23 02 00 2 5825.148
2011 03 11 23 01 00 2 5825.140
2011 03 11 23 00 00 2 5825.133
2011 03 11 22 59 00 2 5825.148
2011 03 11 22 58 00 2 5825.142
2011 03 11 22 57 00 2 5825.145
2011 03 11 22 56 00 2 5825.146
2011 03 11 22 55 00 2 5825.146
2011 03 11 22 54 00 2 5825.155
2011 03 11 22 53 00 2 5825.153
2011 03 11 22 52 00 2 5825.148
2011 03 11 22 51 00 2 5825.154
2011 03 11 22 50 00 2 5825.151
2011 03 11 22 49 00 2 5825.151
2011 03 11 22 48 00 2 5825.154
2011 03 11 22 47 00 2 5825.161
2011 03 11 22 46 00 2 5825.165
2011 03 11 22 45 00 2 5825.150
2011 03 11 22 44 00 2 5825.134
2011 03 11 22 43 00 2 5825.125
2011 03 11 22 42 00 2 5825.128
2011 03 11 22 41 00 2 5825.124
2011 03 11 22 40 00 2 5825.129
2011 03 11 22 39 00 2 5825.130
2011 03 11 22 38 00 2 5825.133
2011 03 11 22 37 00 2 5825.135
2011 03 11 22 36 00 2 5825.128
2011 03 11 22 35 00 2 5825.133
2011 03 11 22 34 00 2 5825.150
2011 03 11 22 33 00 2 5825.168
2011 03 11 22 32 00 2 5825.182
2011 03 11 22 31 00 2 5825.177
2011 03 11 22 30 00 2 5825.177
2011 03 11 22 29 00 2 5825.171
2011 03 11 22 28 00 2 5825.161
2011 03 11 22 27 00 2 5825.156
2011 03 11 22 26 00 2 5825.159
2011 03 11 22 25 00 2 5825.162
2011 03 11 22 24 00 2 5825.159
2011 03 11 22 23 00 2 5825.149
2011 03 11 22 22 00 2 5825.154
2011 03 11 22 21 00 2 5825.164
2011 03 11 22 20 00 2 5825.164
2011 03 11 22 19 00 2 5825.150
2011 03 11 22 18 00 2 5825.170
2011 03 11 22 17 00 2 5825.186
2011 03 11 22 16 00 2 5825.183
2011 03 11 22 15 00 2 5825.198
2011 03 11 22 14 00 2 5825.211
2011 03 11 22 13 00 2 5825.218
2011 03 11 22 12 00 2 5825.209
2011 03 11 22 11 00 2 5825.206
2011 03 11 22 10 00 2 5825.220
2011 03 11 22 09 00 2 5825.231
2011 03 11 22 08 00 2 5825.234
2011 03 11 22 07 00 2 5825.228
2011 03 11 22 06 00 2 5825.208
2011 03 11 22 05 00 2 5825.191
2011 03 11 22 04 00 2 5825.184
2011 03 11 22 03 00 2 5825.173
2011 03 11 22 02 00 2 5825.170
2011 03 11 22 01 00 2 5825.155
2011 03 11 22 00 00 2 5825.137
2011 03 11 21 59 00 2 5825.138
2011 03 11 21 58 00 2 5825.141
2011 03 11 21 57 00 2 5825.144
2011 03 11 21 56 00 2 5825.150
2011 03 11 21 55 00 2 5825.179
2011 03 11 21 54 00 2 5825.203
2011 03 11 21 53 00 2 5825.191
2011 03 11 21 52 00 2 5825.196
2011 03 11 21 51 00 2 5825.210
2011 03 11 21 50 00 2 5825.203
2011 03 11 21 49 00 2 5825.212
2011 03 11 21 48 00 2 5825.213
2011 03 11 21 47 00 2 5825.200
2011 03 11 21 46 00 2 5825.215
2011 03 11 21 45 00 2 5825.226
2011 03 11 21 44 00 2 5825.227
2011 03 11 21 43 00 2 5825.236
2011 03 11 21 42 00 2 5825.243
2011 03 11 21 41 00 2 5825.236
2011 03 11 21 40 00 2 5825.230
2011 03 11 21 39 00 2 5825.220
2011 03 11 21 38 00 2 5825.226
2011 03 11 21 37 00 2 5825.226
2011 03 11 21 36 00 2 5825.205
2011 03 11 21 35 00 2 5825.224
2011 03 11 21 34 00 2 5825.232
2011 03 11 21 33 00 2 5825.229
2011 03 11 21 32 00 2 5825.230
2011 03 11 21 31 00 2 5825.225
2011 03 11 21 30 00 2 5825.230
2011 03 11 21 29 00 2 5825.226
2011 03 11 21 28 00 2 5825.201
2011 03 11 21 27 00 2 5825.201
2011 03 11 21 26 00 2 5825.218
2011 03 11 21 25 00 2 5825.206
2011 03 11 21 24 00 2 5825.205
2011 03 11 21 23 00 2 5825.216
2011 03 11 21 22 00 2 5825.210
2011 03 11 21 21 00 2 5825.206
2011 03 11 21 20 00 2 5825.204
2011 03 11 21 19 00 2 5825.207
2011 03 11 21 18 00 2 5825.214
2011 03 11 21 17 00 2 5825.209
2011 03 11 21 16 00 2 5825.211
2011 03 11 21 15 00 2 5825.200
2011 03 11 21 14 00 2 5825.186
2011 03 11 21 13 00 2 5825.194
2011 03 11 21 12 00 2 5825.187
2011 03 11 21 11 00 2 5825.170
2011 03 11 21 10 00 2 5825.178
2011 03 11 21 09 00 2 5825.194
2011 03 11 21 08 00 2 5825.205
2011 03 11 21 07 00 2 5825.201
2011 03 11 21 06 00 2 5825.209
2011 03 11 21 05 00 2 5825.214
2011 03 11 21 04 00 2 5825.223
2011 03 11 21 03 00 2 5825.220
2011 03 11 21 02 00 2 5825.217
2011 03 11 21 01 00 2 5825.229
2011 03 11 21 00 00 2 5825.228
2011 03 11 20 59 00 2 5825.224
2011 03 11 20 58 00 2 5825.233
2011 03 11 20 57 00 2 5825.239
2011 03 11 20 56 00 2 5825.210
2011 03 11 20 55 00 2 5825.196
2011 03 11 20 54 00 2 5825.194
2011 03 11 20 53 00 2 5825.181
2011 03 11 20 52 00 2 5825.186
2011 03 11 20 51 00 2 5825.182
2011 03 11 20 50 00 2 5825.193
2011 03 11 20 49 00 2 5825.193
2011 03 11 20 48 00 2 5825.191
2011 03 11 20 47 00 2 5825.212
2011 03 11 20 46 00 2 5825.219
2011 03 11 20 45 00 2 5825.216
2011 03 11 20 44 00 2 5825.207
2011 03 11 20 43 00 2 5825.200
2011 03 11 20 42 00 2 5825.204
2011 03 11 20 41 00 2 5825.208
2011 03 11 20 40 00 2 5825.208
2011 03 11 20 39 00 2 5825.202
2011 03 11 20 38 00 2 5825.198
2011 03 11 20 37 00 2 5825.199
2011 03 11 20 36 00 2 5825.191
2011 03 11 20 35 00 2 5825.196
2011 03 11 20 34 00 2 5825.202
2011 03 11 20 33 00 2 5825.180
2011 03 11 20 32 00 2 5825.182
2011 03 11 20 31 00 2 5825.186
2011 03 11 20 30 00 2 5825.193
2011 03 11 20 29 00 2 5825.195
2011 03 11 20 28 00 2 5825.186
2011 03 11 20 27 00 2 5825.186
2011 03 11 20 26 00 2 5825.184
2011 03 11 20 25 00 2 5825.181
2011 03 11 20 24 00 2 5825.187
2011 03 11 20 23 00 2 5825.190
2011 03 11 20 22 00 2 5825.200
2011 03 11 20 21 00 2 5825.209
2011 03 11 20 20 00 2 5825.216
2011 03 11 20 19 00 2 5825.235
2011 03 11 20 18 00 2 5825.244
2011 03 11 20 17 00 2 5825.248
2011 03 11 20 16 00 2 5825.234
2011 03 11 20 15 00 2 5825.221
2011 03 11 20 14 00 2 5825.234
2011 03 11 20 13 00 2 5825.244
2011 03 11 20 12 00 2 5825.231
2011 03 11 20 11 00 2 5825.220
2011 03 11 20 10 00 2 5825.234
2011 03 11 20 09 00 2 5825.228
2011 03 11 20 08 00 2 5825.220
2011 03 11 20 07 00 2 5825.239
2011 03 11 20 06 00 2 5825.235
2011 03 11 20 05 00 2 5825.222
2011 03 11 20 04 00 2 5825.212
2011 03 11 20 03 00 2 5825.189
2011 03 11 20 02 00 2 5825.176
2011 03 11 20 01 00 2 5825.174
2011 03 11 20 00 00 2 5825.188
2011 03 11 19 59 00 2 5825.199
2011 03 11 19 58 00 2 5825.212
2011 03 11 19 57 00 2 5825.220
2011 03 11 19 56 00 2 5825.220
2011 03 11 19 55 00 2 5825.225
2011 03 11 19 54 00 2 5825.229
2011 03 11 19 53 00 2 5825.230
2011 03 11 19 52 00 2 5825.235
2011 03 11 19 51 00 2 5825.218
2011 03 11 19 50 00 2 5825.184
2011 03 11 19 49 00 2 5825.170
2011 03 11 19 48 00 2 5825.163
2011 03 11 19 47 00 2 5825.145
2011 03 11 19 46 00 2 5825.164
2011 03 11 19 45 00 2 5825.169
2011 03 11 19 44 00 2 5825.160
2011 03 11 19 43 00 2 5825.163
2011 03 11 19 42 00 2 5825.160
2011 03 11 19 41 00 2 5825.165
2011 03 11 19 40 00 2 5825.188
2011 03 11 19 39 00 2 5825.189
2011 03 11 19 38 00 2 5825.182
2011 03 11 19 37 00 2 5825.194
2011 03 11 19 36 00 2 5825.183
2011 03 11 19 35 00 2 5825.193
2011 03 11 19 34 00 2 5825.212
2011 03 11 19 33 00 2 5825.187
2011 03 11 19 32 00 2 5825.174
2011 03 11 19 31 00 2 5825.199
2011 03 11 19 30 00 2 5825.214
2011 03 11 19 29 00 2 5825.214
2011 03 11 19 28 00 2 5825.217
2011 03 11 19 27 00 2 5825.205
2011 03 11 19 26 00 2 5825.188
2011 03 11 19 25 00 2 5825.184
2011 03 11 19 24 00 2 5825.180
2011 03 11 19 23 00 2 5825.182
2011 03 11 19 22 00 2 5825.192
2011 03 11 19 21 00 2 5825.200
2011 03 11 19 20 00 2 5825.208
2011 03 11 19 19 00 2 5825.212
2011 03 11 19 18 00 2 5825.193
2011 03 11 19 17 00 2 5825.190
2011 03 11 19 16 00 2 5825.220
2011 03 11 19 15 00 2 5825.213
2011 03 11 19 14 00 2 5825.195
2011 03 11 19 13 00 2 5825.170
2011 03 11 19 12 00 2 5825.137
2011 03 11 19 11 00 2 5825.133
2011 03 11 19 10 00 2 5825.139
2011 03 11 19 09 00 2 5825.157
2011 03 11 19 08 00 2 5825.173
2011 03 11 19 07 00 2 5825.160
2011 03 11 19 06 00 2 5825.166
2011 03 11 19 05 00 2 5825.169
2011 03 11 19 04 00 2 5825.168
2011 03 11 19 03 00 2 5825.186
2011 03 11 19 02 00 2 5825.178
2011 03 11 19 01 00 2 5825.165
2011 03 11 19 00 00 2 5825.172
2011 03 11 18 59 00 2 5825.162
2011 03 11 18 58 00 2 5825.164
2011 03 11 18 57 00 2 5825.154
2011 03 11 18 56 00 2 5825.137
2011 03 11 18 55 00 2 5825.152
2011 03 11 18 54 00 2 5825.161
2011 03 11 18 53 00 2 5825.156
2011 03 11 18 52 00 2 5825.147
2011 03 11 18 51 00 2 5825.156
2011 03 11 18 50 00 2 5825.174
2011 03 11 18 49 00 2 5825.177
2011 03 11 18 48 00 2 5825.158
2011 03 11 18 47 00 2 5825.131
2011 03 11 18 46 00 2 5825.143
2011 03 11 18 45 00 2 5825.143
2011 03 11 18 44 00 2 5825.129
2011 03 11 18 43 00 2 5825.121
2011 03 11 18 42 00 2 5825.132
2011 03 11 18 41 00 2 5825.138
2011 03 11 18 40 00 2 5825.115
2011 03 11 18 39 00 2 5825.113
2011 03 11 18 38 00 2 5825.138
2011 03 11 18 37 00 2 5825.134
2011 03 11 18 36 00 2 5825.124
2011 03 11 18 35 00 2 5825.133
2011 03 11 18 34 00 2 5825.157
2011 03 11 18 33 00 2 5825.162
2011 03 11 18 32 00 2 5825.141
2011 03 11 18 31 00 2 5825.137
2011 03 11 18 30 00 2 5825.146
2011 03 11 18 29 00 2 5825.139
2011 03 11 18 28 00 2 5825.129
2011 03 11 18 27 00 2 5825.131
2011 03 11 18 26 00 2 5825.130
2011 03 11 18 25 00 2 5825.107
2011 03 11 18 24 00 2 5825.099
2011 03 11 18 23 00 2 5825.104
2011 03 11 18 22 00 2 5825.100
2011 03 11 18 21 00 2 5825.092
2011 03 11 18 20 00 2 5825.088
2011 03 11 18 19 00 2 5825.081
2011 03 11 18 18 00 2 5825.082
2011 03 11 18 17 00 2 5825.090
2011 03 11 18 16 00 2 5825.101
2011 03 11 18 15 00 2 5825.095
2011 03 11 18 14 00 2 5825.072
2011 03 11 18 13 00 2 5825.075
2011 03 11 18 12 00 2 5825.095
2011 03 11 18 11 00 2 5825.100
2011 03 11 18 10 00 2 5825.103
2011 03 11 18 09 00 2 5825.100
2011 03 11 18 08 00 2 5825.084
2011 03 11 18 07 00 2 5825.092
2011 03 11 18 06 00 2 5825.110
2011 03 11 18 05 00 2 5825.100
2011 03 11 18 04 00 2 5825.085
2011 03 11 18 03 00 2 5825.074
2011 03 11 18 02 00 2 5825.069
2011 03 11 18 01 00 2 5825.072
2011 03 11 18 00 00 2 5825.084
2011 03 11 17 59 00 2 5825.082
2011 03 11 17 58 00 2 5825.076
2011 03 11 17 57 00 2 5825.085
2011 03 11 17 56 00 2 5825.096
2011 03 11 17 55 00 2 5825.097
2011 03 11 17 54 00 2 5825.097
2011 03 11 17 53 00 2 5825.114
2011 03 11 17 52 00 2 5825.130
2011 03 11 17 51 00 2 5825.101
2011 03 11 17 50 00 2 5825.056
2011 03 11 17 49 00 2 5825.056
2011 03 11 17 48 00 2 5825.077
2011 03 11 17 47 00 2 5825.069
2011 03 11 17 46 00 2 5825.076
2011 03 11 17 45 00 2 5825.078
2011 03 11 17 44 00 2 5825.059
